,id,ticker,asset,symbol,quantity,date,side,trade_price,strike,bidPrice,askPrice,delta,theta,gamma,vega,description,trader,channel,time
0,9fa087b6243f11eb942d3800255995ba,AMD,OPTION,AMD_112020C82,-100,11/20,CALLS,1.87,82.0,1.87,1.88,0.4435,-0.1165,0.067,44.0249,AMD Nov 20 2020 82 Call,SammySnipes,sammysnipes-trades🎯,2020-11-11 12:02:04.702170
1,9fa936b6243f11eb942d3800255995ba,WKHS,OPTION,WKHS_112020P19,100,11/20,PUTS,1.5,19.0,1.45,1.5,0.3941,-0.1144,0.0647,44.8099,WKHS Nov 20 2020 19 Put,Engine Trades,engine-trades,2020-11-11 12:02:04.702170
2,9fa936b6243f11eb942d3800255995ba,WKHS,OPTION,WKHS_112020P19,-100,11/20,PUTS,1.4,19.0,1.4,1.55,-0.5066,-0.0804,0.123,116.9473,WKHS Nov 20 2020 19 Put,Engine Trades,engine-trades,2020-11-11 12:02:04.702170
3,1c062c2624f611eb88613800255995ba,BA,OPTION,BA_111320C185,100,11/13,CALLS,1.51,185.0,1.4,1.51,0.3126,-0.6744,0.0465,56.8443,BA Nov 13 2020 185 Call,SammySnipes,risky-trades😅,2020-11-12 09:48:22.085743
4,1c062c2624f611eb88613800255995ba,BA,OPTION,BA_111320C185,-100,11/13,CALLS,0.77,185.0,0.77,0.9,0.2272,-0.4958,0.0459,49.3859,BA Nov 13 2020 185 Call,SammySnipes,risky-trades😅,2020-11-12 09:48:22.085743
5,8bccca7824f611eba6f03800255995ba,FPRX,OPTION,FPRX_112020P20,0,11/20,PUTS,2.8,20.0,2.55,2.8,-0.3376,-0.1874,0.0392,270.2437,FPRX Nov 20 2020 20 Put,cMoney💰,request-bot🤖,2020-11-12 09:51:30.120645
6,0834445d24f711ebbb3f3800255995ba,BA,OPTION,BA_111320C180,100,11/13,CALLS,2.92,180.0,2.75,2.92,0.525,-0.6719,0.059,50.5739,BA Nov 13 2020 180 Call,Eddy_Trades,members-trades-and-spreads🔌,2020-11-12 09:54:58.039447
7,0834445d24f711ebbb3f3800255995ba,BA,OPTION,BA_111320C180,-100,11/13,CALLS,4.45,180.0,4.45,4.65,0.7202,-0.5223,0.0542,45.6939,BA Nov 13 2020 180 Call,Eddy_Trades,members-trades-and-spreads🔌,2020-11-12 09:54:58.039447
8,c4e8a90e24f911eb9ac33800255995ba,NET,OPTION,NET_112020C65,100,11/20,CALLS,2.6,65.0,2.45,2.6,0.5163,-0.1432,0.0617,63.4166,NET Nov 20 2020 65 Call,SammySnipes,sammysnipes-trades🎯,2020-11-12 10:14:33.897570
9,c4e8a90e24f911eb9ac33800255995ba,NET,OPTION,NET_112020C65,-100,11/20,CALLS,1.6,65.0,1.6,1.7,0.3935,-0.134,0.0614,63.4303,NET Nov 20 2020 65 Call,SammySnipes,sammysnipes-trades🎯,2020-11-12 10:14:33.897570
10,f4ec77c724f911ebbf1c3800255995ba,PLUG,OPTION,PLUG_111320P23,100,11/13,PUTS,0.51,23.0,0.49,0.51,-0.3966,-0.1625,0.2285,97.4777,PLUG Nov 13 2020 23 Put,cMoney💰,request-bot🤖,2020-11-12 10:15:54.195724
11,f4ec77c724f911ebbf1c3800255995ba,PLUG,OPTION,PLUG_111320P23,-100,11/13,PUTS,0.57,23.0,0.57,0.59,-0.4473,-0.1646,0.2373,97.1835,PLUG Nov 13 2020 23 Put,cMoney💰,request-bot🤖,2020-11-12 10:15:54.195724
12,f6a6d47e24fb11eb8b4a3800255995ba,PTON,OPTION,PTON_111320P107,100,11/13,PUTS,1.31,107.0,1.08,1.31,-0.2992,-0.5633,0.0535,79.5979,PTON Nov 13 2020 107 Put,BigCat,members-trades-and-spreads🔌,2020-11-12 10:30:16.112631
13,f6a6d47e24fb11eb8b4a3800255995ba,PTON,OPTION,PTON_111320P107,-100,11/13,PUTS,1.38,107.0,1.38,1.49,-0.3401,-0.5651,0.0594,76.2477,PTON Nov 13 2020 107 Put,BigCat,members-trades-and-spreads🔌,2020-11-12 10:30:16.112631
14,b487373c250511eb86ea3800255995ba,AMD,OPTION,AMD_112020C85,100,11/20,CALLS,1.16,85.0,1.15,1.16,0.3293,-0.1118,0.0651,43.029,AMD Nov 20 2020 85 Call,dahonam,request-bot🤖,2020-11-12 11:40:00.165933
15,b487373c250511eb86ea3800255995ba,AMD,OPTION,AMD_112020C85,-100,11/20,CALLS,1.07,85.0,1.07,1.08,0.3095,-0.1083,0.0638,42.9387,AMD Nov 20 2020 85 Call,dahonam,request-bot🤖,2020-11-12 11:40:00.165933
16,474151f2250611eba0cf3800255995ba,BA,OPTION,BA_112020C120,100,11/20,CALLS,62.9,120.0,62.15,62.9,0.0,0.0,0.0,0.0,BA Nov 20 2020 120 Call,therealyoungari,request-bot🤖,2020-11-12 11:44:06.289680
17,474151f2250611eba0cf3800255995ba,BA,OPTION,BA_112020C120,-100,11/20,CALLS,63.45,120.0,63.45,63.75,0.0,0.0,0.0,0.0,BA Nov 20 2020 120 Call,therealyoungari,request-bot🤖,2020-11-12 11:44:06.289680
18,1dcceb74250811eb97eb3800255995ba,NIO,OPTION,NIO_111320P47,0,11/13,PUTS,1.63,47.0,1.6,1.63,-0.5016,-0.3777,0.1052,109.3264,NIO Nov 13 2020 47 Put,cMoney💰,request-bot🤖,2020-11-12 11:57:15.702710
19,1ff78c41250e11ebb2b93800255995ba,SPY,OPTION,SPY_112020P348,100,11/20,PUTS,2.26,348.0,2.25,2.26,-0.2973,-0.2299,0.0295,21.0986,SPY Nov 20 2020 348 Put,SammySnipes,sammysnipes-trades🎯,2020-11-12 12:40:17.298363
20,31616c07250e11eb823b3800255995ba,ZM,OPTION,ZM_112020C500,100,11/20,CALLS,4.8,500.0,4.7,4.8,0.1596,-0.8124,0.004,88.9722,ZM Nov 20 2020 500 Call,Taaka,members-trades-and-spreads🔌,2020-11-12 12:40:45.527673
21,31616c07250e11eb823b3800255995ba,ZM,OPTION,ZM_112020C500,-100,11/20,CALLS,0.55,500.0,0.55,0.7,0.0379,-1.058,0.0019,152.6571,ZM Nov 20 2020 500 Call,Taaka,members-trades-and-spreads🔌,2020-11-12 12:40:45.527673
22,7dd6610f251011eb9d4c3800255995ba,AUY,OPTION,AUY_112720C5,100,11/27,CALLS,0.59,5.0,0.57,0.59,0.862,-0.0035,0.3872,46.8082,AUY Nov 27 2020 5 Call,Zach.b,request-bot🤖,2020-11-12 12:57:13.005502
23,7dd6610f251011eb9d4c3800255995ba,AUY,OPTION,AUY_112720C5,-100,11/27,CALLS,0.56,5.0,0.56,0.59,0.8718,-0.0034,0.3813,46.17,AUY Nov 27 2020 5 Call,Zach.b,request-bot🤖,2020-11-12 12:57:13.005502
24,d06faadf251211eb9a773800255995ba,IWM,OPTION,IWM_112020P167,100,11/20,PUTS,2.21,167.0,2.16,2.21,-0.3842,-0.1694,0.0484,29.7225,IWM Nov 20 2020 167 Put,Engine Trades,engine-trades🏃🔥⚙,2020-11-12 13:13:51.395196
25,206b698c251311eb88fd3800255995ba,NIO,OPTION,NIO_112020C50,100,11/20,CALLS,3.95,50.0,3.9,3.95,0.4923,-0.2576,0.0343,153.1186,NIO Nov 20 2020 50 Call,TacoTradez🌮,request-bot🤖,2020-11-12 13:16:04.553338
26,206b698c251311eb88fd3800255995ba,NIO,OPTION,NIO_112020C50,-100,11/20,CALLS,7.65,50.0,7.65,7.75,0.6483,-0.3449,0.025,187.9034,NIO Nov 20 2020 50 Call,TacoTradez🌮,request-bot🤖,2020-11-12 13:16:04.553338
27,43000f80251a11ebb1013800255995ba,NIO,OPTION,NIO_112020P40,100,11/20,PUTS,1.49,40.0,1.46,1.49,-0.2007,-0.1809,0.0242,155.2726,NIO Nov 20 2020 40 Put,JD,members-trades-and-spreads🔌,2020-11-12 14:07:10.075036
28,43000f80251a11ebb1013800255995ba,NIO,OPTION,NIO_112020P40,-100,11/20,PUTS,2.39,40.0,2.39,2.41,-0.2658,-0.2616,0.0257,188.3364,NIO Nov 20 2020 40 Put,JD,members-trades-and-spreads🔌,2020-11-12 14:07:10.075036
29,ace5424c251b11ebade53800255995ba,SPCE,OPTION,SPCE_112020C25,100,11/20,CALLS,0.32,25.0,0.31,0.32,0.1879,-0.049,0.0824,96.4758,SPCE Nov 20 2020 25 Call,Dick Branson,members-trades-and-spreads🔌,2020-11-12 14:17:16.484114
30,ace5424c251b11ebade53800255995ba,SPCE,OPTION,SPCE_112020C25,-100,11/20,CALLS,0.07,25.0,0.07,0.08,0.0717,-0.0337,0.0555,100.8356,SPCE Nov 20 2020 25 Call,Dick Branson,members-trades-and-spreads🔌,2020-11-12 14:17:16.484114
31,e34ada51251d11eb9fca3800255995ba,TGT,OPTION,TGT_112020C165,100,11/20,CALLS,3.05,165.0,2.92,3.05,0.3634,-0.259,0.0299,49.9116,TGT Nov 20 2020 165 Call,Rich,members-trades-and-spreads🔌,2020-11-12 14:33:06.730237
32,e34ada51251d11eb9fca3800255995ba,TGT,OPTION,TGT_112020C165,-100,11/20,CALLS,3.05,165.0,3.05,3.25,0.3829,-0.2903,0.0311,51.5882,TGT Nov 20 2020 165 Call,Rich,members-trades-and-spreads🔌,2020-11-12 14:33:06.730237
33,cb3145b1252011eb9b833800255995ba,NIO,OPTION,NIO_112020C51,100,11/20,CALLS,3.7,51.0,3.6,3.7,0.4624,-0.2626,0.0334,156.8137,NIO Nov 20 2020 51 Call,Taaka,members-trades-and-spreads🔌,2020-11-12 14:53:54.553581
34,cb3145b1252011eb9b833800255995ba,NIO,OPTION,NIO_112020C51,-100,11/20,CALLS,5.5,51.0,5.5,5.65,0.5853,-0.3139,0.0303,166.8291,NIO Nov 20 2020 51 Call,Taaka,members-trades-and-spreads🔌,2020-11-12 14:53:54.553581
35,3e8c2cd1252211ebac483800255995ba,TSLA,OPTION,TSLA_112020C425,0,11/20,CALLS,7.65,425.0,7.5,7.65,0.3539,-0.6861,0.0112,51.444,TSLA Nov 20 2020 425 Call,zoom,members-trades-and-spreads🔌,2020-11-12 15:04:17.810589
36,74b785d725bf11eb94813800255995ba,NIO,OPTION,NIO_120420C60,100,12/04,CALLS,6.05,60.0,5.7,6.05,0.4583,-0.1893,0.0189,160.531,NIO Dec 4 2020 60 Call,Taaka,members-trades-and-spreads🔌,2020-11-13 09:49:39.459778
37,74b785d725bf11eb94813800255995ba,NIO,OPTION,NIO_120420C60,-100,12/04,CALLS,5.65,60.0,5.65,6.0,0.4538,-0.1896,0.0188,161.9918,NIO Dec 4 2020 60 Call,Taaka,members-trades-and-spreads🔌,2020-11-13 09:49:39.459778
38,c65fdbfd25bf11ebbfd43800255995ba,AMZN,OPTION,AMZN_111320C3150,0,11/13,CALLS,9.75,3150.0,9.25,9.75,0.3567,-7.5724,0.0092,24.7496,AMZN Nov 13 2020 3150 Call,Visvim,members-trades-and-spreads🔌,2020-11-13 09:51:56.493511
39,5691ee9e25c111ebabb53800255995ba,QQQ,OPTION,QQQ_112020P285,0,11/20,PUTS,2.69,285.0,2.67,2.69,-0.3407,-0.2651,0.0318,26.8752,QQQ Nov 20 2020 285 Put,SammySnipes,risky-trades😅,2020-11-13 10:03:07.877235
40,d862336c25c711eb8d073800255995ba,NIO,OPTION,NIO_120420C60,0,12/04,CALLS,4.7,60.0,4.5,4.7,0.3928,-0.1809,0.0186,172.5757,NIO Dec 4 2020 60 Call,emraht,members-trades-and-spreads🔌,2020-11-13 10:49:42.950047
41,ec50b0d825c711ebb3d63800255995ba,NIO,OPTION,NIO_112720C53,0,11/27,CALLS,5.4,53.0,5.25,5.4,0.4852,-0.2283,0.0232,172.2125,NIO Nov 27 2020 53 Call,emraht,members-trades-and-spreads🔌,2020-11-13 10:50:16.112018
42,4302a21e25ca11ebb6ed3800255995ba,PLTR,OPTION,PLTR_121820C22,100,12/18,CALLS,0.5,22.0,0.35,0.5,0.1768,-0.0186,0.0502,109.0563,PLTR Dec 18 2020 22 Call,raj_alert,members-trades-and-spreads🔌,2020-11-13 11:07:01.546319
43,4302a21e25ca11ebb6ed3800255995ba,PLTR,OPTION,PLTR_121820C22,-100,12/18,CALLS,0.6,22.0,0.6,0.65,0.2257,-0.0257,0.0532,119.1622,PLTR Dec 18 2020 22 Call,raj_alert,members-trades-and-spreads🔌,2020-11-13 11:07:01.546319
44,d109033525d111eb9b643800255995ba,WMT,OPTION,WMT_112020C150,0,11/20,CALLS,2.89,150.0,2.83,2.89,0.4626,-0.2058,0.0473,38.0551,WMT Nov 20 2020 150 Call,SammySnipes,sammysnipes-trades🎯,2020-11-13 12:01:05.241375
45,047b691625d311eb887a3800255995ba,CGC,OPTION,CGC_112020C26,0,11/20,CALLS,0.5,26.0,0.47,0.5,0.2991,-0.0588,0.1282,75.0835,CGC Nov 20 2020 26 Call,SammySnipes,risky-trades😅,2020-11-13 12:09:41.317649
46,90babc6325ec11ebb0173800255995ba,AUY,OPTION,AUY_112720C5.5,100,11/27,CALLS,0.21,5.5,0.19,0.21,0.5115,-0.0067,0.7785,46.0341,AUY Nov 27 2020 5.5 Call,Zach.b,request-bot🤖,2020-11-13 15:12:34.878185
47,90babc6325ec11ebb0173800255995ba,AUY,OPTION,AUY_112720C5.5,-100,11/27,CALLS,0.11,5.5,0.11,0.14,0.4538,-0.0074,1.0457,42.0847,AUY Nov 27 2020 5.5 Call,Zach.b,request-bot🤖,2020-11-13 15:12:34.878185
48,5a9e796025ee11ebbdd13800255995ba,AMZN,OPTION,AMZN_112020C3250,0,11/20,CALLS,16.05,3250.0,15.75,16.05,0.2061,-2.4957,0.002,30.2273,AMZN Nov 20 2020 3250 Call,SammySnipes,sammysnipes-trades🎯,2020-11-13 15:25:22.013146
49,45aef30c25f311ebb3a53800255995ba,AAL,OPTION,AAL_112720C14,100,11/27,CALLS,0.19,14.0,0.18,0.19,0.1987,-0.0166,0.156,72.0805,AAL Nov 27 2020 14 Call,Zach.b,request-bot🤖,2020-11-13 16:00:35.363918
50,45aef30c25f311ebb3a53800255995ba,AAL,OPTION,AAL_112720C14,-100,11/27,CALLS,0.17,14.0,0.17,0.19,0.2345,-0.0177,0.2221,59.2187,AAL Nov 27 2020 14 Call,Zach.b,request-bot🤖,2020-11-13 16:00:35.363918
51,e5e68eff281911eb912a3800255995ba,BA,OPTION,BA_112020C200,100,11/20,CALLS,3.15,200.0,3.1,3.15,0.3454,-0.5183,0.0262,61.9997,BA Nov 20 2020 200 Call,Eddy_Trades,members-trades-and-spreads🔌,2020-11-16 09:42:07.497266
52,e5e68eff281911eb912a3800255995ba,BA,OPTION,BA_112020C200,-100,11/20,CALLS,7.8,200.0,7.8,7.95,0.6627,-0.5808,0.0287,59.2911,BA Nov 20 2020 200 Call,Eddy_Trades,members-trades-and-spreads🔌,2020-11-16 09:42:07.497266
53,134a3b13281a11eb95c13800255995ba,FB,OPTION,FB_112020C285,100,11/20,CALLS,2.03,285.0,1.98,2.03,0.2842,-0.3937,0.0292,35.6719,FB Nov 20 2020 285 Call,SammySnipes,sammysnipes-trades🎯,2020-11-16 09:43:22.524469
54,134a3b13281a11eb95c13800255995ba,FB,OPTION,FB_112020C285,-100,11/20,CALLS,1.08,285.0,1.08,1.15,0.2075,-0.3689,0.0278,35.6599,FB Nov 20 2020 285 Call,SammySnipes,sammysnipes-trades🎯,2020-11-16 09:43:22.524469
55,4f0c9f26281a11ebb2e53800255995ba,FB,OPTION,FB_112020C285,100,11/20,CALLS,1.91,285.0,1.86,1.91,0.2702,-0.3822,0.0286,35.5573,FB Nov 20 2020 285 Call,Hugh Jassol,request-bot🤖,2020-11-16 09:45:02.763517
56,4f0c9f26281a11ebb2e53800255995ba,FB,OPTION,FB_112020C285,-100,11/20,CALLS,0.7,285.0,0.7,0.8,0.1636,-0.3544,0.0287,34.3942,FB Nov 20 2020 285 Call,Hugh Jassol,request-bot🤖,2020-11-16 09:45:02.763517
57,df98ec2b281a11ebabfe3800255995ba,AMC,OPTION,AMC_112020C3.5,100,11/20,CALLS,0.15,3.5,0.14,0.15,0.3634,-0.0244,0.5763,174.3662,AMC Nov 20 2020 3.5 Call,cMoney💰,members-trades-and-spreads🔌,2020-11-16 09:49:05.547392
58,df98ec2b281a11ebabfe3800255995ba,AMC,OPTION,AMC_112020C3.5,-100,11/20,CALLS,0.15,3.5,0.15,0.17,0.3919,-0.0248,0.5959,169.5502,AMC Nov 20 2020 3.5 Call,cMoney💰,members-trades-and-spreads🔌,2020-11-16 09:49:05.547392
59,fe9c6e92281a11eb9f883800255995ba,ZM,OPTION,ZM_112020C420,100,11/20,CALLS,9.0,420.0,8.7,9.0,0.3242,-1.5943,0.0081,95.5343,ZM Nov 20 2020 420 Call,Visvim,members-trades-and-spreads🔌,2020-11-16 09:49:57.281729
60,fe9c6e92281a11eb9f883800255995ba,ZM,OPTION,ZM_112020C420,-100,11/20,CALLS,10.0,420.0,10.0,10.5,0.3184,-1.7877,0.0089,96.0859,ZM Nov 20 2020 420 Call,Visvim,members-trades-and-spreads🔌,2020-11-16 09:49:57.281729
61,5b5188a4281c11ebab9c3800255995ba,SFIX,OPTION,SFIX_112020C36.5,100,11/20,CALLS,1.07,36.5,1.0,1.07,0.4937,-0.1106,0.1439,65.1938,SFIX Nov 20 2020 36.5 Call,Engine Trades,engine-trades🏃🔥⚙,2020-11-16 09:59:42.377744
62,5b5188a4281c11ebab9c3800255995ba,SFIX,OPTION,SFIX_112020C36.5,-100,11/20,CALLS,1.15,36.5,1.15,1.3,0.5653,-0.1039,0.1492,61.205,SFIX Nov 20 2020 36.5 Call,Engine Trades,engine-trades🏃🔥⚙,2020-11-16 09:59:42.377744
63,f8f38cae281c11eb84023800255995ba,FB,OPTION,FB_112020C285,100,11/20,CALLS,1.48,285.0,1.44,1.48,0.2286,-0.3423,0.0268,34.986999999999995,FB Nov 20 2020 285 Call,Reventing,members-trades-and-spreads🔌,2020-11-16 10:04:06.828825
64,f8f38cae281c11eb84023800255995ba,FB,OPTION,FB_112020C285,-100,11/20,CALLS,1.61,285.0,1.61,1.64,0.2644,-0.3374,0.0317,31.6677,FB Nov 20 2020 285 Call,Reventing,members-trades-and-spreads🔌,2020-11-16 10:04:06.828825
65,fd759556281c11eb9fdf3800255995ba,TGT,OPTION,TGT_112020C180,100,11/20,CALLS,0.77,180.0,0.75,0.77,0.1254,-0.2591,0.0164,65.5354,TGT Nov 20 2020 180 Call,raj_alert,members-trades-and-spreads🔌,2020-11-16 10:04:14.351481
66,fd759556281c11eb9fdf3800255995ba,TGT,OPTION,TGT_112020C180,-100,11/20,CALLS,1.04,180.0,1.04,1.08,0.159,-0.3173,0.0184,67.7387,TGT Nov 20 2020 180 Call,raj_alert,members-trades-and-spreads🔌,2020-11-16 10:04:14.351481
67,4dd968b8281d11eba7063800255995ba,NIO,OPTION,NIO_112020C45,100,11/20,CALLS,4.8,45.0,4.75,4.8,0.5496,-0.481,0.0326,231.4391,NIO Nov 20 2020 45 Call,cMoney💰,members-trades-and-spreads🔌,2020-11-16 10:06:29.261844
68,4dd968b8281d11eba7063800255995ba,NIO,OPTION,NIO_112020C45,-100,11/20,CALLS,4.85,45.0,4.85,4.95,0.5581,-0.483,0.0323,231.7268,NIO Nov 20 2020 45 Call,cMoney💰,members-trades-and-spreads🔌,2020-11-16 10:06:29.261844
69,7a713cf1281d11eb8afe3800255995ba,AMD,OPTION,AMD_112720C83,100,11/27,CALLS,2.45,83.0,2.23,2.45,0.503,-0.1012,0.0656,40.5006,AMD Nov 27 2020 83 Call,Rich,members-trades-and-spreads🔌,2020-11-16 10:07:44.041587
70,7a713cf1281d11eb8afe3800255995ba,AMD,OPTION,AMD_112720C83,-100,11/27,CALLS,2.57,83.0,2.57,2.61,0.5295,-0.1035,0.0638,41.3497,AMD Nov 27 2020 83 Call,Rich,members-trades-and-spreads🔌,2020-11-16 10:07:44.041587
71,cda3a581282011eba94b3800255995ba,AAPL,OPTION,AAPL_112020C121,0,11/20,CALLS,1.5,121.0,1.48,1.5,0.4601,-0.1702,0.0921,30.5688,AAPL Nov 20 2020 121 Call,cMoney💰,members-trades-and-spreads🔌,2020-11-16 10:31:32.394060
72,e7b4c128282011eb818a3800255995ba,AMD,OPTION,AMD_011521C92.5,100,1/15/21,CALLS,2.97,92.5,2.94,2.97,0.3172,-0.046,0.0227,46.3348,AMD Jan 15 2021 92.5 Call,Zach.b,request-bot🤖,2020-11-16 10:32:15.834038
73,e7b4c128282011eb818a3800255995ba,AMD,OPTION,AMD_011521C92.5,-100,1/15/21,CALLS,7.1,92.5,7.1,7.2,0.5569,-0.075,0.0234,51.2953,AMD Jan 15 2021 92.5 Call,Zach.b,request-bot🤖,2020-11-16 10:32:15.834038
74,01037b47282a11eb9aa33800255995ba,AAL,OPTION,AAL_112720C14,100,11/27,CALLS,0.19,14.0,0.17,0.19,0.2319,-0.0179,0.2172,60.3073,AAL Nov 27 2020 14 Call,Zach.b,request-bot🤖,2020-11-16 11:37:23.812490
75,01037b47282a11eb9aa33800255995ba,AAL,OPTION,AAL_112720C14,-100,11/27,CALLS,0.24,14.0,0.24,0.27,0.3034,-0.0244,0.2509,63.8514,AAL Nov 27 2020 14 Call,Zach.b,request-bot🤖,2020-11-16 11:37:23.812490
76,d9189811282e11ebb8ef3800255995ba,TWTR,OPTION,TWTR_112020P42,100,11/20,PUTS,0.52,42.0,0.51,0.52,-0.3475,-0.0793,0.172,42.9045,TWTR Nov 20 2020 42 Put,Rich,members-trades-and-spreads🔌,2020-11-16 12:12:04.606617
77,d9189811282e11ebb8ef3800255995ba,TWTR,OPTION,TWTR_112020P42,-100,11/20,PUTS,0.57,42.0,0.57,0.59,-0.3858,-0.0797,0.1834,41.8785,TWTR Nov 20 2020 42 Put,Rich,members-trades-and-spreads🔌,2020-11-16 12:12:04.606617
78,b2ea6efd283111eb95073800255995ba,UA,OPTION,UA_120420C14,100,12/4,CALLS,0.55,14.0,0.5,0.55,0.4544,-0.0171,0.2423,52.2984,UA Dec 4 2020 14 Call,Hugh Jassol,request-bot🤖,2020-11-16 12:32:29.792887
79,b2ea6efd283111eb95073800255995ba,UA,OPTION,UA_120420C14,-100,12/4,CALLS,0.6,14.0,0.6,0.7,0.5605,-0.0159,0.2724,46.0953,UA Dec 4 2020 14 Call,Hugh Jassol,request-bot🤖,2020-11-16 12:32:29.792887
80,9770a830283411eb90a73800255995ba,AAPL,OPTION,AAPL_112720P115,100,11/27,PUTS,0.7,115.0,0.69,0.7,-0.1863,-0.0735,0.0409,29.9621,AAPL Nov 27 2020 115 Put,JD,spreads-🙂,2020-11-16 12:53:11.125502
81,9770a830283411eb90a73800255995ba,AAPL,OPTION,AAPL_112720P115,-100,11/27,PUTS,0.79,115.0,0.79,0.8,-0.2154,-0.0773,0.0464,29.0702,AAPL Nov 27 2020 115 Put,JD,spreads-🙂,2020-11-16 12:53:11.125502
82,fe51af8e283411eba0cd3800255995ba,ZM,OPTION,ZM_112020C450,100,11/20,CALLS,1.9,450.0,1.8,1.9,0.0985,-0.7213,0.0042,91.0439,ZM Nov 20 2020 450 Call,raj_alert,spreads-🙂,2020-11-16 12:56:03.746874
83,fe51af8e283411eba0cd3800255995ba,ZM,OPTION,ZM_112020C450,-100,11/20,CALLS,2.85,450.0,2.85,2.9,0.1376,-0.9494,0.0051,92.8453,ZM Nov 20 2020 450 Call,raj_alert,spreads-🙂,2020-11-16 12:56:03.746874
84,f8fa47e6283611eb82cd3800255995ba,SPCE,OPTION,SPCE_121120C22,100,12/11,CALLS,1.16,22.0,1.15,1.16,0.4174,-0.0324,0.0904,78.5712,SPCE Dec 11 2020 22 Call,Dick Branson,request-bot🤖,2020-11-16 13:10:15.060987
85,f8fa47e6283611eb82cd3800255995ba,SPCE,OPTION,SPCE_121120C22,-100,12/11,CALLS,1.26,22.0,1.26,1.3,0.4515,-0.032,0.0944,74.6822,SPCE Dec 11 2020 22 Call,Dick Branson,request-bot🤖,2020-11-16 13:10:15.060987
86,c6861489283a11eb83af3800255995ba,SPY,OPTION,SPY_111620C360,100,11/16,CALLS,1.03,360.0,1.01,1.03,0.5984,-0.3504,0.2089,9.8377,SPY Nov 16 2020 360 Call,Reventing,spreads-🙂,2020-11-16 13:37:27.375074
87,c6861489283a11eb83af3800255995ba,SPY,OPTION,SPY_111620C360,-100,11/16,CALLS,0.94,360.0,0.94,0.96,0.5959,-0.3445,0.2132,9.6589,SPY Nov 16 2020 360 Call,Reventing,spreads-🙂,2020-11-16 13:37:27.375074
88,1f866163283b11eb98f33800255995ba,FDX,OPTION,FDX_122420C320,100,12/24,CALLS,3.1,320.0,2.81,3.1,0.1605,-0.1146,0.0066,40.6979,FDX Dec 24 2020 320 Call,Zach.b,spreads-🙂,2020-11-16 13:39:56.402478
89,1f866163283b11eb98f33800255995ba,FDX,OPTION,FDX_122420C320,-100,12/24,CALLS,5.6,320.0,5.6,6.45,0.283,-0.2441,0.0093,48.1318,FDX Dec 24 2020 320 Call,Zach.b,spreads-🙂,2020-11-16 13:39:56.402478
90,5e351284283b11ebbe583800255995ba,SPY,OPTION,SPY_111620C360,100,11/16,CALLS,0.68,360.0,0.66,0.68,0.4605,-0.3706,0.2092,10.092,SPY Nov 16 2020 360 Call,Reventing,spreads-🙂,2020-11-16 13:41:42.330866
91,5e351284283b11ebbe583800255995ba,SPY,OPTION,SPY_111620C360,-100,11/16,CALLS,0.95,360.0,0.95,0.96,0.5836,-0.3544,0.2104,9.8565,SPY Nov 16 2020 360 Call,Reventing,spreads-🙂,2020-11-16 13:41:42.330866
92,6943d576283d11eba4d53800255995ba,TWTR,OPTION,TWTR_112720C43,100,11/27,CALLS,1.05,43.0,1.03,1.05,0.4676,-0.05,0.1318,39.0386,TWTR Nov 27 2020 43 Call,Zach.b,request-bot🤖,2020-11-16 13:56:19.143162
93,6943d576283d11eba4d53800255995ba,TWTR,OPTION,TWTR_112720C43,-100,11/27,CALLS,2.03,43.0,2.03,2.15,0.7771,-0.0445,0.1287,35.7761,TWTR Nov 27 2020 43 Call,Zach.b,request-bot🤖,2020-11-16 13:56:19.143162
94,7bd0b276283d11eb974e3800255995ba,TWTR,OPTION,TWTR_112720P43,100,11/27,PUTS,1.4,43.0,1.36,1.4,-0.5314,-0.0496,0.1325,38.772,TWTR Nov 27 2020 43 Put,Zach.b,request-bot🤖,2020-11-16 13:56:50.229617
95,7bd0b276283d11eb974e3800255995ba,TWTR,OPTION,TWTR_112720P43,-100,11/27,PUTS,0.1,43.0,0.1,0.13,-0.2228,-0.0452,0.1287,35.7761,TWTR Nov 27 2020 43 Put,Zach.b,request-bot🤖,2020-11-16 13:56:50.229617
96,915d10d8283e11eb869d3800255995ba,AMZN,OPTION,AMZN_112020C3330,100,11/20,CALLS,3.6,3330.0,3.35,3.6,0.0617,-1.6234,0.0009,36.5907,AMZN Nov 20 2020 3330 Call,Reventing,spreads-🙂,2020-11-16 14:04:35.938712
97,915d10d8283e11eb869d3800255995ba,AMZN,OPTION,AMZN_112020C3330,-100,11/20,CALLS,3.05,3330.0,3.05,3.5,0.062,-1.5139,0.001,33.7908,AMZN Nov 20 2020 3330 Call,Reventing,spreads-🙂,2020-11-16 14:04:35.938712
98,680d3213284e11eb9dea3800255995ba,WMT,OPTION,WMT_121120C165,100,12/11,CALLS,0.95,165.0,0.88,0.95,0.1549,-0.0522,0.0206,28.4623,WMT Dec 11 2020 165 Call,JD,spreads-🙂,2020-11-16 15:57:58.593869
99,680d3213284e11eb9dea3800255995ba,WMT,OPTION,WMT_121120C165,-100,12/11,CALLS,0.3,165.0,0.3,0.35,0.0786,-0.0282,0.0156,24.255,WMT Dec 11 2020 165 Call,JD,spreads-🙂,2020-11-16 15:57:58.593869
